Id,Target
28264,made
28265,missed
28266,made
28267,missed
28268,missed
28269,missed
28270,made
28271,made
28272,made
28273,missed
28274,missed
28275,made
28276,missed
28277,missed
28278,missed
28279,missed
28280,missed
28281,made
28282,missed
28283,made
28284,missed
28285,missed
28286,missed
28287,missed
28288,missed
28289,missed
28290,made
28291,made
28292,missed
28293,missed
28294,made
28295,missed
28296,made
28297,missed
28298,made
28299,missed
28300,missed
28301,missed
28302,made
28303,missed
28304,missed
28305,made
28306,missed
28307,missed
28308,made
28309,missed
28310,made
28311,missed
28312,missed
28313,missed
28314,made
28315,made
28316,missed
28317,missed
28318,missed
28319,missed
28320,made
28321,missed
28322,missed
28323,missed
28324,made
28325,missed
28326,made
28327,missed
28328,missed
28329,missed
28330,missed
28331,missed
28332,made
28333,missed
28334,missed
28335,made
28336,missed
28337,made
28338,missed
28339,made
28340,missed
28341,made
28342,made
28343,missed
28344,missed
28345,made
28346,made
28347,missed
28348,made
28349,missed
28350,missed
28351,made
28352,missed
28353,missed
28354,made
28355,made
28356,missed
28357,missed
28358,missed
28359,missed
28360,missed
28361,missed
28362,missed
28363,made
28364,made
28365,missed
28366,missed
28367,made
28368,missed
28369,missed
28370,missed
28371,missed
28372,made
28373,made
28374,missed
28375,missed
28376,missed
28377,made
28378,missed
28379,missed
28380,missed
28381,missed
28382,made
28383,made
28384,made
28385,missed
28386,missed
28387,missed
28388,made
28389,missed
28390,missed
28391,missed
28392,missed
28393,missed
28394,missed
28395,missed
28396,missed
28397,made
28398,made
28399,made
28400,missed
28401,missed
28402,missed
28403,missed
28404,missed
28405,missed
28406,made
28407,made
28408,missed
28409,missed
28410,missed
28411,made
28412,made
28413,made
28414,made
28415,made
28416,made
28417,missed
28418,missed
28419,missed
28420,made
28421,missed
28422,missed
28423,made
28424,made
28425,made
28426,made
28427,made
28428,made
28429,made
28430,missed
28431,missed
28432,made
28433,made
28434,made
28435,made
28436,missed
28437,missed
28438,missed
28439,made
28440,missed
28441,made
28442,made
28443,made
28444,missed
28445,missed
28446,missed
28447,missed
28448,missed
28449,missed
28450,missed
28451,made
28452,made
28453,missed
28454,made
28455,made
28456,made
28457,missed
28458,missed
28459,missed
28460,made
28461,made
28462,made
28463,missed
28464,missed
28465,missed
28466,missed
28467,missed
28468,made
28469,missed
28470,made
28471,made
28472,missed
28473,made
28474,missed
28475,missed
28476,missed
28477,missed
28478,made
28479,missed
28480,missed
28481,missed
28482,made
28483,missed
28484,made
28485,made
28486,missed
28487,made
28488,missed
28489,missed
28490,missed
28491,missed
28492,missed
28493,made
28494,made
28495,missed
28496,missed
28497,missed
28498,missed
28499,made
28500,made
28501,missed
28502,missed
28503,made
28504,missed
28505,missed
28506,made
28507,missed
28508,made
28509,missed
28510,made
28511,missed
28512,missed
28513,made
28514,missed
28515,made
28516,made
28517,missed
28518,missed
28519,made
28520,missed
28521,missed
28522,made
28523,missed
28524,missed
28525,missed
28526,made
28527,made
28528,made
28529,missed
28530,missed
28531,made
28532,missed
28533,missed
28534,made
28535,missed
28536,missed
28537,missed
28538,made
28539,made
28540,missed
28541,missed
28542,missed
28543,missed
28544,made
28545,made
28546,made
28547,missed
28548,missed
28549,missed
28550,missed
28551,missed
28552,made
28553,missed
28554,made
28555,missed
28556,made
28557,missed
28558,made
28559,made
28560,missed
28561,made
28562,made
28563,missed
28564,missed
28565,made
28566,missed
28567,made
28568,made
28569,missed
28570,missed
28571,made
28572,missed
28573,made
28574,missed
28575,made
28576,missed
28577,made
28578,missed
28579,made
28580,made
28581,missed
28582,made
28583,made
28584,missed
28585,made
28586,missed
28587,missed
28588,missed
28589,missed
28590,missed
28591,missed
28592,missed
28593,made
28594,missed
28595,missed
28596,made
28597,made
28598,missed
28599,missed
28600,missed
28601,made
28602,made
28603,missed
28604,missed
28605,missed
28606,missed
28607,made
28608,missed
28609,made
28610,made
28611,missed
28612,missed
28613,made
28614,missed
28615,missed
28616,made
28617,missed
28618,missed
28619,missed
28620,missed
28621,missed
28622,missed
28623,missed
28624,missed
28625,missed
28626,missed
28627,missed
28628,made
28629,missed
28630,made
28631,made
28632,missed
28633,made
28634,missed
28635,missed
28636,missed
28637,missed
28638,missed
28639,made
28640,missed
28641,missed
28642,missed
28643,missed
28644,made
28645,missed
28646,made
28647,missed
28648,made
28649,made
28650,missed
28651,made
28652,made
28653,made
28654,missed
28655,made
28656,made
28657,missed
28658,made
28659,made
28660,missed
28661,missed
28662,made
28663,missed
28664,made
28665,made
28666,made
28667,missed
28668,made
28669,missed
28670,missed
28671,missed
28672,missed
28673,made
28674,missed
28675,missed
28676,made
28677,missed
28678,missed
28679,made
28680,made
28681,made
28682,missed
28683,missed
28684,made
28685,missed
28686,missed
28687,made
28688,made
28689,missed
28690,made
28691,made
28692,missed
28693,missed
28694,missed
28695,made
28696,missed
28697,missed
28698,made
28699,missed
28700,missed
28701,missed
28702,missed
28703,missed
28704,missed
28705,missed
28706,missed
28707,missed
28708,missed
28709,missed
28710,missed
28711,made
28712,missed
28713,made
28714,missed
28715,missed
28716,missed
28717,missed
28718,missed
28719,made
28720,made
28721,missed
28722,missed
28723,made
28724,missed
28725,missed
28726,made
28727,missed
28728,missed
28729,missed
28730,missed
28731,missed
28732,made
28733,missed
28734,made
28735,missed
28736,made
28737,missed
28738,missed
28739,missed
28740,missed
28741,made
28742,missed
28743,made
28744,made
28745,made
28746,made
28747,made
28748,made
28749,missed
28750,missed
28751,made
28752,missed
28753,made
28754,made
28755,made
28756,missed
28757,missed
28758,made
28759,missed
28760,missed
28761,missed
28762,made
28763,made
28764,missed
28765,missed
28766,missed
28767,missed
28768,missed
28769,made
28770,missed
28771,missed
28772,missed
28773,missed
28774,missed
28775,made
28776,missed
28777,missed
28778,made
28779,missed
28780,made
28781,made
28782,missed
28783,missed
28784,missed
28785,made
28786,made
28787,missed
28788,missed
28789,missed
28790,missed
28791,made
28792,missed
28793,missed
28794,made
28795,missed
28796,missed
28797,made
28798,made
28799,made
28800,missed
28801,missed
28802,missed
28803,made
28804,made
28805,missed
28806,missed
28807,made
28808,missed
28809,missed
28810,missed
28811,missed
28812,made
28813,missed
28814,missed
28815,made
28816,missed
28817,missed
28818,made
28819,made
28820,missed
28821,made
28822,made
28823,missed
28824,missed
28825,missed
28826,missed
28827,missed
28828,missed
28829,missed
28830,made
28831,made
28832,made
28833,missed
28834,missed
28835,missed
28836,made
28837,made
28838,missed
28839,made
28840,missed
28841,missed
28842,missed
28843,missed
28844,missed
28845,missed
28846,made
28847,made
28848,made
28849,missed
28850,made
28851,missed
28852,missed
28853,missed
28854,made
28855,made
28856,missed
28857,made
28858,missed
28859,made
28860,missed
28861,made
28862,made
28863,made
28864,missed
28865,made
28866,missed
28867,made
28868,missed
28869,missed
28870,missed
28871,made
28872,made
28873,made
28874,missed
28875,missed
28876,made
28877,missed
28878,missed
28879,missed
28880,made
28881,missed
28882,made
28883,missed
28884,made
28885,missed
28886,made
28887,made
28888,missed
28889,made
28890,made
28891,missed
28892,missed
28893,missed
28894,missed
28895,made
28896,missed
28897,made
28898,missed
28899,missed
28900,missed
28901,missed
28902,made
28903,made
28904,made
28905,made
28906,missed
28907,missed
28908,missed
28909,made
28910,missed
28911,made
28912,made
28913,missed
28914,made
28915,made
28916,missed
28917,made
28918,made
28919,missed
28920,made
28921,missed
28922,made
28923,missed
28924,made
28925,missed
28926,missed
28927,made
28928,missed
28929,missed
28930,missed
28931,missed
28932,missed
28933,missed
28934,missed
28935,made
28936,made
28937,missed
28938,missed
28939,missed
28940,made
28941,missed
28942,missed
28943,made
28944,made
28945,made
28946,made
28947,missed
28948,missed
28949,missed
28950,missed
28951,missed
28952,missed
28953,missed
28954,made
28955,missed
28956,made
28957,made
28958,missed
28959,missed
28960,made
28961,missed
28962,made
28963,made
28964,made
28965,missed
28966,made
28967,missed
28968,made
28969,made
28970,made
28971,missed
28972,missed
28973,missed
28974,missed
28975,missed
28976,missed
28977,missed
28978,missed
28979,missed
28980,missed
28981,made
28982,missed
28983,missed
28984,made
28985,made
28986,made
28987,missed
28988,missed
28989,missed
28990,made
28991,made
28992,missed
28993,missed
28994,missed
28995,made
28996,missed
28997,made
28998,missed
28999,missed
29000,missed
29001,missed
29002,made
29003,missed
29004,missed
29005,missed
29006,missed
29007,made
29008,made
29009,missed
29010,made
29011,missed
29012,missed
29013,missed
29014,missed
29015,made
29016,missed
29017,missed
29018,missed
29019,missed
29020,made
29021,missed
29022,made
29023,missed
29024,missed
29025,missed
29026,made
29027,missed
29028,made
29029,made
29030,made
29031,missed
29032,missed
29033,made
29034,missed
29035,missed
29036,missed
29037,missed
29038,missed
29039,made
29040,missed
29041,missed
29042,made
29043,made
29044,missed
29045,made
29046,made
29047,made
29048,made
29049,missed
29050,made
29051,made
29052,made
29053,missed
29054,made
29055,missed
29056,missed
29057,made
29058,made
29059,missed
29060,missed
29061,missed
29062,missed
29063,missed
29064,made
29065,made
29066,made
29067,made
29068,missed
29069,missed
29070,missed
29071,made
29072,made
29073,made
29074,missed
29075,made
29076,missed
29077,made
29078,made
29079,made
29080,missed
29081,missed
29082,made
29083,missed
29084,missed
29085,missed
29086,made
29087,missed
29088,made
29089,missed
29090,missed
29091,missed
29092,missed
29093,made
29094,missed
29095,missed
29096,missed
29097,missed
29098,made
29099,made
29100,made
29101,missed
29102,missed
29103,made
29104,missed
29105,missed
29106,made
29107,missed
29108,made
29109,missed
29110,made
29111,missed
29112,missed
29113,made
29114,missed
29115,made
29116,missed
29117,missed
29118,missed
29119,missed
29120,missed
29121,missed
29122,missed
29123,made
29124,missed
29125,missed
29126,missed
29127,made
29128,made
29129,missed
29130,missed
29131,missed
29132,missed
29133,missed
29134,made
29135,made
29136,missed
29137,made
29138,made
29139,made
29140,made
29141,missed
29142,missed
29143,made
29144,made
29145,made
29146,missed
29147,made
29148,made
29149,missed
29150,made
29151,made
29152,missed
29153,missed
29154,made
29155,missed
29156,made
29157,missed
29158,missed
29159,made
29160,made
29161,missed
29162,made
29163,missed
29164,made
29165,made
29166,made
29167,missed
29168,made
29169,made
29170,missed
29171,missed
29172,made
29173,missed
29174,made
29175,missed
29176,missed
29177,missed
29178,made
29179,missed
29180,made
29181,made
29182,missed
29183,missed
29184,missed
29185,missed
29186,missed
29187,made
29188,made
29189,missed
29190,missed
29191,missed
29192,missed
29193,missed
29194,made
29195,made
29196,missed
29197,made
29198,made
29199,missed
29200,missed
29201,made
29202,made
29203,missed
29204,missed
29205,missed
29206,missed
29207,made
29208,made
29209,made
29210,made
29211,made
29212,missed
29213,missed
29214,missed
29215,made
29216,made
29217,made
29218,missed
29219,made
29220,made
29221,missed
29222,missed
29223,made
29224,missed
29225,missed
29226,made
29227,missed
29228,missed
29229,missed
29230,made
29231,missed
29232,made
29233,missed
29234,missed
29235,missed
29236,missed
29237,missed
29238,missed
29239,missed
29240,made
29241,missed
29242,missed
29243,missed
29244,missed
29245,made
29246,missed
29247,made
29248,made
29249,made
29250,made
29251,made
29252,made
29253,made
29254,missed
29255,made
29256,made
29257,made
29258,missed
29259,made
29260,made
29261,missed
29262,missed
29263,made
29264,missed
29265,made
29266,missed
29267,made
29268,missed
29269,made
29270,missed
29271,missed
29272,missed
29273,made
29274,made
29275,missed
29276,made
29277,made
29278,missed
29279,missed
29280,missed
29281,made
29282,missed
29283,missed
29284,made
29285,missed
29286,missed
29287,missed
29288,missed
29289,made
29290,made
29291,made
29292,missed
29293,missed
29294,missed
29295,made
29296,missed
29297,missed
29298,missed
29299,missed
29300,missed
29301,made
29302,missed
29303,missed
29304,missed
29305,missed
29306,made
29307,missed
29308,made
29309,made
29310,missed
29311,made
29312,missed
29313,missed
29314,made
29315,missed
29316,missed
29317,missed
29318,made
29319,made
29320,made
29321,missed
29322,made
29323,missed
29324,made
29325,missed
29326,missed
29327,missed
29328,made
29329,missed
29330,made
29331,missed
29332,missed
29333,missed
29334,made
29335,made
29336,missed
29337,missed
29338,made
29339,missed
29340,made
29341,missed
29342,made
29343,missed
29344,missed
29345,missed
29346,missed
29347,missed
29348,missed
29349,missed
29350,missed
29351,missed
29352,made
29353,missed
29354,made
29355,made
29356,missed
29357,missed
29358,missed
29359,missed
29360,missed
29361,made
29362,made
29363,made
29364,made
29365,missed
29366,missed
29367,made
29368,missed
29369,made
29370,missed
29371,made
29372,missed
29373,missed
29374,made
29375,missed
29376,missed
29377,missed
29378,missed
29379,missed
29380,made
29381,missed
29382,missed
29383,missed
29384,missed
29385,made
29386,missed
29387,made
29388,missed
29389,made
29390,made
29391,missed
29392,missed
29393,missed
29394,made
29395,made
29396,made
29397,missed
29398,made
29399,made
29400,made
29401,made
29402,made
29403,missed
29404,missed
29405,missed
29406,made
29407,missed
29408,made
29409,missed
29410,missed
29411,made
29412,made
29413,missed
29414,missed
29415,missed
29416,made
29417,made
29418,made
29419,missed
29420,made
29421,missed
29422,missed
29423,missed
29424,missed
29425,missed
29426,missed
29427,made
29428,made
29429,made
29430,made
29431,missed
29432,made
29433,missed
29434,made
29435,missed
29436,missed
29437,missed
29438,made
29439,made
29440,missed
29441,made
29442,made
29443,made
29444,made
29445,missed
29446,made
29447,missed
29448,missed
29449,made
29450,missed
29451,missed
29452,made
29453,made
29454,missed
29455,made
29456,missed
29457,missed
29458,missed
29459,made
29460,missed
29461,missed
29462,made
29463,made
29464,missed
29465,missed
29466,missed
29467,made
29468,missed
29469,missed
29470,made
29471,made
29472,missed
29473,missed
29474,missed
29475,made
29476,missed
29477,missed
29478,missed
29479,missed
29480,missed
29481,missed
29482,missed
29483,made
29484,missed
29485,missed
29486,made
29487,made
29488,made
29489,made
29490,missed
29491,made
29492,missed
29493,made
29494,made
29495,missed
29496,missed
29497,missed
29498,missed
29499,missed
29500,missed
29501,made
29502,made
29503,made
29504,missed
29505,missed
29506,missed
29507,made
29508,made
29509,missed
29510,missed
29511,missed
29512,made
29513,missed
29514,made
29515,made
29516,missed
29517,missed
29518,missed
29519,missed
29520,missed
29521,missed
29522,missed
29523,made
29524,made
29525,made
29526,missed
29527,made
29528,missed
29529,made
29530,missed
29531,missed
29532,made
29533,missed
29534,made
29535,missed
29536,made
29537,missed
29538,missed
29539,missed
29540,missed
29541,missed
29542,made
29543,made
29544,made
29545,made
29546,missed
29547,made
29548,missed
29549,made
29550,missed
29551,made
29552,made
29553,made
29554,missed
29555,made
29556,made
29557,missed
29558,missed
29559,made
29560,missed
29561,made
29562,missed
29563,missed
29564,made
29565,missed
29566,made
29567,missed
29568,missed
29569,missed
29570,missed
29571,made
29572,missed
29573,made
29574,missed
29575,made
29576,made
29577,missed
29578,made
29579,missed
29580,made
29581,made
29582,made
29583,made
29584,made
29585,missed
29586,made
29587,missed
29588,missed
29589,missed
29590,missed
29591,missed
29592,made
29593,missed
29594,missed
29595,made
29596,missed
29597,made
29598,missed
29599,missed
29600,missed
29601,missed
29602,missed
29603,made
29604,missed
29605,made
29606,made
29607,missed
29608,made
29609,made
29610,missed
29611,missed
29612,made
29613,missed
29614,missed
29615,made
29616,missed
29617,missed
29618,missed
29619,missed
29620,made
29621,missed
29622,missed
29623,missed
29624,missed
29625,missed
29626,missed
29627,missed
29628,missed
29629,missed
29630,made
29631,made
29632,made
29633,made
29634,missed
29635,missed
29636,made
29637,made
29638,missed
29639,missed
29640,made
29641,made
29642,missed
29643,made
29644,made
29645,missed
29646,missed
29647,missed
29648,missed
29649,missed
29650,made
29651,made
29652,made
29653,made
29654,made
29655,made
29656,missed
29657,missed
29658,missed
29659,missed
29660,missed
29661,made
29662,missed
29663,made
29664,made
29665,made
29666,made
29667,made
29668,missed
29669,made
29670,made
29671,missed
29672,missed
29673,missed
29674,missed
29675,made
29676,missed
29677,missed
29678,missed
29679,made
29680,missed
29681,made
29682,missed
29683,missed
29684,missed
29685,made
29686,made
29687,made
29688,missed
29689,missed
29690,missed
29691,missed
29692,missed
29693,missed
29694,made
29695,made
29696,missed
29697,made
29698,missed
29699,missed
29700,made
29701,made
29702,made
29703,made
29704,missed
29705,made
29706,missed
29707,made
29708,made
29709,made
29710,missed
29711,missed
29712,made
29713,made
29714,missed
29715,made
29716,missed
29717,missed
29718,missed
29719,made
29720,made
29721,made
29722,missed
29723,missed
29724,made
29725,missed
29726,made
29727,missed
29728,missed
29729,missed
29730,made
29731,made
29732,missed
29733,missed
29734,missed
29735,missed
29736,made
29737,missed
29738,made
29739,made
29740,missed
29741,made
29742,made
29743,missed
29744,missed
29745,made
29746,missed
29747,missed
29748,made
29749,made
29750,made
29751,missed
29752,missed
29753,missed
29754,made
29755,missed
29756,made
29757,made
29758,made
29759,made
29760,missed
29761,missed
29762,missed
29763,missed
29764,missed
29765,missed
29766,missed
29767,made
29768,made
29769,missed
29770,missed
29771,missed
29772,made
29773,missed
29774,made
29775,missed
29776,missed
29777,made
29778,missed
29779,made
29780,missed
29781,missed
29782,missed
29783,missed
29784,missed
29785,made
29786,made
29787,missed
29788,made
29789,missed
29790,made
29791,missed
29792,missed
29793,missed
29794,made
29795,made
29796,missed
29797,made
29798,made
29799,missed
29800,missed
29801,made
29802,missed
29803,missed
29804,made
29805,made
29806,made
29807,missed
29808,made
29809,missed
29810,made
29811,missed
29812,missed
29813,missed
29814,made
29815,made
29816,missed
29817,made
29818,missed
29819,made
29820,missed
29821,made
29822,missed
29823,missed
29824,made
29825,missed
29826,missed
29827,made
29828,made
29829,made
29830,made
29831,made
29832,missed
29833,made
29834,missed
29835,missed
29836,made
29837,missed
29838,missed
29839,missed
29840,made
29841,missed
29842,missed
29843,missed
29844,missed
29845,made
29846,missed
29847,missed
29848,made
29849,made
29850,made
29851,missed
29852,made
29853,made
29854,made
29855,made
29856,made
29857,missed
29858,missed
29859,made
29860,missed
29861,missed
29862,made
29863,made
29864,made
29865,made
29866,made
29867,made
29868,missed
29869,made
29870,missed
29871,missed
29872,missed
29873,missed
29874,missed
29875,made
29876,missed
29877,made
29878,missed
29879,made
29880,missed
29881,missed
29882,made
29883,made
29884,made
29885,made
29886,missed
29887,made
29888,missed
29889,missed
29890,missed
29891,made
29892,missed
29893,made
29894,missed
29895,made
29896,made
29897,missed
29898,made
29899,made
29900,made
29901,made
29902,missed
29903,missed
29904,missed
29905,made
29906,made
29907,missed
29908,made
29909,missed
29910,made
29911,made
29912,made
29913,made
29914,missed
29915,missed
29916,missed
29917,made
29918,made
29919,missed
29920,missed
29921,missed
29922,made
29923,made
29924,missed
29925,missed
29926,missed
29927,made
29928,made
29929,missed
29930,missed
29931,missed
29932,missed
29933,missed
29934,made
29935,made
29936,missed
29937,missed
29938,missed
29939,missed
29940,missed
29941,missed
29942,made
29943,made
29944,made
29945,made
29946,missed
29947,made
29948,made
29949,made
29950,missed
29951,missed
29952,missed
29953,missed
29954,made
29955,made
29956,missed
29957,made
29958,missed
29959,made
29960,made
29961,made
29962,made
29963,missed
29964,missed
29965,missed
29966,missed
29967,made
29968,made
29969,made
29970,made
29971,missed
29972,missed
29973,missed
29974,missed
29975,missed
29976,missed
29977,made
29978,missed
29979,missed
29980,made
29981,made
29982,made
29983,made
29984,missed
29985,missed
29986,missed
29987,made
29988,missed
29989,made
29990,missed
29991,missed
29992,made
29993,missed
29994,missed
29995,made
29996,made
29997,missed
29998,missed
29999,missed
30000,missed
30001,missed
30002,made
30003,made
30004,made
30005,missed
30006,made
30007,missed
30008,made
30009,made
30010,made
30011,missed
30012,made
30013,missed
30014,missed
30015,made
30016,missed
30017,missed
30018,missed
30019,made
30020,made
30021,missed
30022,made
30023,missed
30024,made
30025,missed
30026,missed
30027,made
30028,missed
30029,missed
30030,missed
30031,made
30032,missed
30033,missed
30034,made
30035,made
30036,made
30037,missed
30038,made
30039,missed
30040,made
30041,made
30042,missed
30043,made
30044,made
30045,made
30046,made
30047,made
30048,made
30049,made
30050,missed
30051,missed
30052,missed
30053,missed
30054,missed
30055,made
30056,missed
30057,made
30058,missed
30059,missed
30060,missed
30061,made
30062,missed
30063,missed
30064,made
30065,made
30066,made
30067,made
30068,made
30069,made
30070,missed
30071,missed
30072,made
30073,missed
30074,made
30075,missed
30076,made
30077,missed
30078,missed
30079,made
30080,missed
30081,made
30082,missed
30083,missed
30084,missed
30085,missed
30086,missed
30087,missed
30088,made
30089,missed
30090,missed
30091,missed
30092,missed
30093,made
30094,made
30095,missed
30096,made
30097,made
30098,missed
30099,made
30100,missed
30101,missed
30102,made
30103,missed
30104,made
30105,made
30106,made
30107,missed
30108,missed
30109,made
30110,missed
30111,made
30112,missed
30113,made
30114,made
30115,missed
30116,made
30117,missed
30118,made
30119,missed
30120,missed
30121,missed
30122,missed
30123,made
30124,missed
30125,missed
30126,missed
30127,missed
30128,made
30129,missed
30130,missed
30131,made
30132,made
30133,missed
30134,made
30135,made
30136,missed
30137,missed
30138,made
30139,missed
30140,made
30141,made
30142,missed
30143,missed
30144,missed
30145,missed
30146,missed
30147,made
30148,missed
30149,made
30150,missed
30151,made
30152,made
30153,missed
30154,missed
30155,missed
30156,missed
30157,missed
30158,missed
30159,missed
30160,missed
30161,made
30162,missed
30163,missed
30164,missed
30165,missed
30166,made
30167,made
30168,missed
30169,missed
30170,missed
30171,made
30172,missed
30173,missed
30174,made
30175,made
30176,made
30177,made
30178,made
30179,missed
30180,missed
30181,missed
30182,made
30183,missed
30184,made
30185,made
30186,missed
30187,made
30188,missed
30189,made
30190,missed
30191,missed
30192,made
30193,made
30194,made
30195,missed
30196,missed
30197,made
30198,missed
30199,made
30200,made
30201,missed
30202,missed
30203,made
30204,missed
30205,missed
30206,made
30207,missed
30208,made
30209,made
30210,made
30211,made
30212,missed
30213,made
30214,missed
30215,missed
30216,missed
30217,missed
30218,made
30219,made
30220,missed
30221,missed
30222,missed
30223,missed
30224,made
30225,made
30226,missed
30227,missed
30228,made
30229,missed
30230,made
30231,missed
30232,made
30233,made
30234,missed
30235,made
30236,missed
30237,missed
30238,made
30239,made
30240,made
30241,missed
30242,missed
30243,missed
30244,made
30245,made
30246,missed
30247,missed
30248,missed
30249,missed
30250,made
30251,missed
30252,made
30253,missed
30254,made
30255,missed
30256,missed
30257,made
30258,missed
30259,missed
30260,missed
30261,made
30262,missed
30263,missed
30264,missed
30265,missed
30266,made
30267,missed
30268,missed
30269,missed
30270,made
30271,missed
30272,missed
30273,missed
30274,made
30275,missed
30276,made
30277,made
30278,missed
30279,missed
30280,missed
30281,made
30282,missed
30283,made
30284,missed
30285,made
30286,missed
30287,made
30288,missed
30289,made
30290,made
30291,made
30292,missed
30293,missed
30294,missed
30295,missed
30296,missed
30297,made
30298,made
30299,missed
30300,missed
30301,made
30302,missed
30303,made
30304,missed
30305,made
30306,missed
30307,made
30308,missed
30309,missed
30310,missed
30311,missed
30312,missed
30313,missed
30314,missed
30315,missed
30316,missed
30317,made
30318,missed
30319,missed
30320,made
30321,made
30322,made
30323,missed
30324,missed
30325,missed
30326,made
30327,missed
30328,made
30329,made
30330,made
30331,missed
30332,missed
30333,made
30334,missed
30335,made
30336,made
30337,made
30338,missed
30339,missed
30340,made
30341,missed
30342,missed
30343,made
30344,made
30345,made
30346,missed
30347,made
30348,made
30349,missed
30350,made
30351,made
30352,missed
30353,made
30354,made
30355,missed
30356,missed
30357,made
30358,made
30359,missed
30360,missed
30361,made
30362,missed
30363,missed
30364,made
30365,made
30366,made
30367,missed
30368,missed
30369,missed
30370,missed
30371,missed
30372,missed
30373,made
30374,missed
30375,missed
30376,made
30377,made
30378,made
30379,missed
30380,made
30381,missed
30382,missed
30383,missed
30384,made
30385,made
30386,missed
30387,missed
30388,missed
30389,made
30390,missed
30391,made
30392,missed
30393,missed
30394,missed
30395,missed
30396,missed
30397,missed
30398,made
30399,made
30400,made
30401,missed
30402,made
30403,missed
30404,missed
30405,made
30406,missed
30407,missed
30408,made
30409,missed
30410,made
30411,made
30412,missed
30413,made
30414,made
30415,missed
30416,made
30417,missed
30418,missed
30419,missed
30420,made
30421,missed
30422,missed
30423,missed
30424,missed
30425,missed
30426,missed
30427,missed
30428,missed
30429,missed
30430,made
30431,missed
30432,missed
30433,made
30434,made
30435,made
30436,missed
30437,made
30438,missed
30439,missed
30440,made
30441,made
30442,missed
30443,made
30444,missed
30445,missed
30446,made
30447,made
30448,missed
30449,missed
30450,missed
30451,missed
30452,missed
30453,missed
30454,missed
30455,missed
30456,made
30457,missed
30458,missed
30459,made
30460,made
30461,made
30462,missed
30463,missed
30464,missed
30465,made
30466,missed
30467,missed
30468,missed
30469,made
30470,made
30471,missed
30472,made
30473,missed
30474,missed
30475,made
30476,missed
30477,made
30478,made
30479,missed
30480,made
30481,made
30482,made
30483,made
30484,made
30485,made
30486,missed
30487,made
30488,made
30489,missed
30490,missed
30491,made
30492,missed
30493,missed
30494,made
30495,made
30496,missed
30497,missed
30498,missed
30499,made
30500,made
30501,made
30502,missed
30503,made
30504,made
30505,missed
30506,made
30507,made
30508,missed
30509,missed
30510,missed
30511,missed
30512,missed
30513,missed
30514,made
30515,missed
30516,made
30517,missed
30518,missed
30519,missed
30520,missed
30521,missed
30522,made
30523,missed
30524,missed
30525,missed
30526,missed
30527,made
30528,missed
30529,missed
30530,missed
30531,missed
30532,missed
30533,missed
30534,missed
30535,made
30536,made
30537,made
30538,missed
30539,missed
30540,missed
30541,made
30542,missed
30543,missed
30544,made
30545,made
30546,missed
30547,missed
30548,made
30549,made
30550,made
30551,missed
30552,missed
30553,missed
30554,made
30555,made
30556,missed
30557,missed
30558,missed
30559,missed
30560,missed
30561,missed
30562,missed
30563,missed
30564,missed
30565,missed
30566,made
30567,missed
30568,made
30569,made
30570,made
30571,made
30572,made
30573,missed
30574,missed
30575,made
30576,made
30577,missed
30578,made
30579,made
30580,made
30581,missed
30582,missed
30583,made
30584,missed
30585,missed
30586,missed
30587,missed
30588,made
30589,missed
30590,missed
30591,missed
30592,made
30593,made
30594,missed
30595,made
30596,missed
30597,missed
30598,made
30599,missed
30600,missed
30601,missed
30602,made
30603,missed
30604,made
30605,missed
30606,missed
30607,missed
30608,made
30609,missed
30610,missed
30611,missed
30612,missed
30613,missed
30614,missed
30615,missed
30616,missed
30617,made
30618,made
30619,missed
30620,missed
30621,made
30622,missed
30623,made
30624,missed
30625,made
30626,made
30627,made
30628,made
30629,missed
30630,made
30631,missed
30632,made
30633,missed
30634,missed
30635,made
30636,missed
30637,made
30638,made
30639,made
30640,missed
30641,missed
30642,missed
30643,made
30644,missed
30645,made
30646,missed
30647,missed
30648,made
30649,missed
30650,made
30651,made
30652,missed
30653,made
30654,made
30655,missed
30656,missed
30657,missed
30658,made
30659,made
30660,missed
30661,missed
30662,made
30663,made
30664,made
30665,missed
30666,made
30667,made
30668,made
30669,missed
30670,made
30671,made
30672,missed
30673,made
30674,made
30675,made
30676,made
30677,made
30678,missed
30679,made
30680,missed
30681,missed
30682,made
30683,missed
30684,made
30685,missed
30686,made
30687,missed
30688,missed
30689,missed
30690,made
30691,made
30692,missed
30693,missed
30694,made
30695,missed
30696,made
30697,made
30698,made
30699,missed
30700,made
30701,missed
30702,missed
30703,missed
30704,missed
30705,made
30706,missed
30707,missed
30708,missed
30709,missed
30710,made
30711,made
30712,missed
30713,missed
30714,made
30715,made
30716,made
30717,missed
30718,made
30719,made
30720,made
30721,missed
30722,missed
30723,missed
30724,missed
30725,missed
30726,made
30727,missed
30728,missed
30729,missed
30730,missed
30731,missed
30732,missed
30733,missed
30734,made
30735,missed
30736,missed
30737,missed
30738,missed
30739,made
30740,missed
30741,missed
30742,made
30743,missed
30744,missed
30745,made
30746,missed
30747,missed
30748,made
30749,made
30750,made
30751,missed
30752,missed
30753,missed
30754,made
30755,missed
30756,missed
30757,missed
30758,missed
30759,made
30760,missed
30761,made
30762,missed
30763,missed
30764,made
30765,missed
30766,missed
30767,made
30768,missed
30769,made
30770,made
30771,missed
